티커,종가,시가총액,거래량,거래대금,상장주식수
053060,1259,22230690521,37224,46868959,17657419
352940,2045,22224507850,11700,23928620,10867730
237750,3420,22218372000,2321,8009265,6496600
038880,2955,22205119965,9357,27377934,7514423
340440,782,22191880648,122724,95314197,28378364
900110,1201,22142994331,0,0,18437131
069330,1300,22038346200,78629,102801400,16952574
017250,1047,22034603949,18038,18811602,21045467
429270,3405,21959631555,15459,52719840,6449231
063760,2350,21914055500,20100,47746665,9325130
102950,1670,21913578010,1454,2445673,13121903
065370,2965,21893423610,9507,27841715,7383954
008775,29100,21879678900,653,19006800,751879
377330,2685,21855776490,4810,13170680,8139954
372800,3105,21850471845,53714,164852325,7037189
353590,1693,21798340010,1668,2776385,12875570
432980,2535,21780065970,1736,4358115,8591742
403490,2355,21634188660,24299,55015634,9186492
067730,2230,21572846060,8452,18730545,9673922
398120,1818,21527866998,30006,53928598,11841511
277410,5590,21472028500,2531,14280830,3841150
195990,1308,21304539192,12097,15807805,16287874
192390,1779,21289730634,34063,60694046,11967246
032680,923,21280578163,48869,44827494,23055881
353190,2700,21264346800,2229,6006375,7875684
347770,938,21254800476,143786,129522280,22659702
019660,1521,21209330493,24656,36276730,13944333
001420,2790,21204000000,97199,270700735,7600000
085810,1498,21177155594,19033,28921816,14136953
200230,2230,21145459870,5334,11800020,9482269
101400,1800,21135218400,256612,457438268,11741788
219750,1614,21119798478,5086,8183318,13085377
059180,3970,21096937300,0,0,5314090
115570,2635,21039178580,10994,28491831,7984508
227610,1085,21021409535,62004,67927162,19374571
355390,1323,21001757112,74964,97732342,15874344
331660,3800,20900000000,1240,4750640,5500000
073570,1730,20824577440,29003,50541463,12037328
012170,2845,20759171245,29759,84815930,7296721
054220,1646,20724153936,78528,130165225,12590616
080470,2820,20586000000,8390,23816982,7300000
002820,1701,20519510004,215973,376892996,12063204
137940,2090,20507220030,48052,97008285,9812067
021040,940,20402487560,18901,18141564,21704774
362990,1214,20395896836,22154,26875554,16800574
154030,1689,20372493363,7550,12716268,12061867
361670,3575,20261877350,7018,24844990,5667658
001685,14780,20251895940,1649,24288580,1370223
00499K,25100,20220635300,451,11194650,805603
043590,1489,20203319309,15803,23131820,13568381
274400,2220,20172014460,6591,14370963,9086493
027580,1702,20145306010,30586,51553130,11836255
191410,1788,20033207940,260508,469411136,11204255
344860,1381,19927830000,17783,24340130,14430000
015020,928,19883142400,0,0,21425800
322970,1970,19868807330,686,1323114,10085689
065060,3315,19858129590,3011,9984300,5990386
098660,1584,19801545984,13882,22183145,12500976
050760,1212,19797629736,98343,117324636,16334678
076340,4060,19778127600,125,504800,4871460
108675,19110,19727826300,3140,60148430,1032330
054410,3425,19613070700,132,451620,5726444
417180,4550,19606928250,3152,14498825,4309215
434190,2660,19602694440,403,996135,7369434
196700,1364,19592692416,26745,36390095,14364144
079950,1419,19580922900,588631,830374055,13799100
419540,3275,19513278575,4779,15771660,5958253
088290,2445,19501496040,2974,7106685,7976072
383930,1523,19470226944,26220,39715398,12784128
014100,1650,19470000000,9175,14945945,11800000
048830,1038,19435432074,2564,2666677,18723923
073190,1622,19412160880,0,0,11968040
342870,3560,19402701320,1554,5524700,5450197
024940,1935,19350000000,7781,15012292,10000000
018620,2790,19343019780,17207,47436980,6932982
001770,15830,19231518740,16397,254706205,1214878
214610,2290,19197807380,0,0,8383322
373110,1106,19127599764,101658,112327326,17294394
113810,2925,19087409250,7602,21985325,6525610
051780,2505,19038060120,11765,29173315,7600024
438700,1708,19035472120,31864,54831174,11144890
056730,1277,18927996649,12826,16427194,14822237
115610,1601,18921849169,47435,74015130,11818769
252500,2280,18917793840,20915,47031863,8297278
023790,1447,18912012176,2062496,3011664711,13069808
405000,3500,18807362000,5073,17963315,5373532
083470,879,18758149191,95088,85731008,21340329
031860,6930,18714756060,0,0,2700542
455180,1273,18711898288,98797,126025425,14699056
096870,2240,18699517760,4035,9160705,8347999
222670,4635,18692639820,0,0,4032932
050090,794,18686579590,1138502,953370379,23534735
140430,1746,18663879222,6333,10962564,10689507
247660,4260,18505099200,66141,283861406,4343920
279600,3950,18504884950,3739,14621185,4684781
291810,1602,18212676624,690478,1073283329,11368712
317860,4000,18052860000,0,0,4513215
224060,3470,17907705340,16923,59288315,5160722
110020,1973,17872937426,1261,2448855,9058762
365900,2440,17837132000,16886,40961100,7310300
002360,1604,17825850292,11512,18519079,11113373
008600,2620,17615839860,0,0,6723603
009440,756,17568790596,0,0,23239141
034940,2835,17565560775,81973,229545507,6195965
900340,1395,17552911140,61006,85957278,12582732
065650,1601,17524525187,21584,34263842,10945987
254160,3390,17492400000,4,13570,5160000
002680,2700,17451069300,64019,170189848,6463359
020400,2870,17431036840,4130,11750729,6073532
900120,1040,17336446400,0,0,16669660
18064K,32250,17310703500,7761,248065575,536766
309930,895,17234020655,9440,8507867,19255889
376930,334,17131301882,0,0,51291323
052960,3500,17104773000,612,1966345,4887078
476710,17000,17000000000,0,0,1000000
335870,5060,16951475640,3336,16920130,3350094
233990,1050,16934960700,120,131954,16128534
477380,2090,16929000000,87,181540,8100000
482680,2055,16881825000,0,0,8215000
223310,3230,16810993660,191446,635072208,5204642
241820,6040,16803871920,0,0,2782098
006200,1788,16736801076,39149,68831246,9360627
006050,4795,16732267580,6436,30498490,3489524
060480,1502,16657180000,48039,72653868,11090000
069920,1155,16644075525,392277,438863291,14410455
103230,2305,16596000000,8321,19067205,7200000
037400,632,16573154672,0,0,26223346
225590,3225,16516437600,23853,76612330,5121376
389680,1964,16341841052,121547,235816343,8320693
177350,1642,16281827342,121891,203663890,9915851
078860,2635,16276890380,6834,17850180,6177188
306040,1750,16252327000,84495,142206801,9287044
377220,2835,16051770000,29137,83632615,5662000
379390,5600,15912176000,0,0,2841460
009730,1984,15823397952,18237,36473445,7975503
210120,1630,15802835330,190528,301199825,9694991
0072Z0,1986,15659610000,3150,6231694,7885000
005725,4335,15608601000,108,463520,3600600
002025,13450,15607877650,401,5349975,1160437
045520,2390,15535000000,19933,47469635,6500000
477340,2060,15470600000,2765,5695960,7510000
0130H0,1992,15338400000,4338,8650287,7700000
0101C0,1978,15309720000,3814,7545465,7740000
009620,870,15201551760,0,0,17473048
179720,5520,15180099360,167,830200,2750018
030350,973,15171092867,0,0,15592079
011090,1278,15153315012,1495964,2033632220,11857054
0070X0,9990,15084900000,304,2636980,1510000
0044K0,1991,14972320000,4457,8844916,7520000
005257,17690,14965563100,61,1082230,845990
351020,7130,14794750000,1,7130,2075000
473050,2105,14756050000,49258,103465816,7010000
0115H0,1990,14626500000,4774,9512675,7350000
216400,1887,14551251405,0,0,7711315
131100,2250,14511024000,10129,23266207,6449344
024890,1747,14412453010,61932,106260492,8249830
478440,2070,14345100000,4085,8415870,6930000
303030,1559,14276505084,89286,137080420,9157476
489480,2160,14256000000,155,333500,6600000
001795,2190,14197244400,3275,7189077,6482760
479880,2065,14186550000,5471,11297673,6870000
0165X0,1954,14146960000,122718,239492587,7240000
060260,1060,14142897360,18203,19284929,13342356
044380,1009,14021382844,352490,371713008,13896316
000087,12390,14002409820,219,2703545,1130138
240600,1677,13918110570,10137,17363280,8299410
0099W0,1981,13867000000,14636,29035853,7000000
169670,4800,13768324800,115,550750,2868401
304840,561,13643890260,0,0,24320660
354200,1524,13619352492,51827,82671712,8936583
352770,5250,13610136750,0,0,2592407
239340,504,13597735536,0,0,26979634
289010,970,13526898320,54072,51937616,13945256
244460,1651,13415218661,0,0,8125511
0134X0,1973,13298020000,4874,9630498,6740000
456190,7210,13225202060,0,0,1834286
0164H0,1953,13182750000,23015,45023564,6750000
285800,733,13171211763,0,0,17968911
481890,2070,13134150000,82,169325,6345000
176590,2245,13102679835,54,117430,5836383
0096B0,1984,13054720000,11100,22001510,6580000
00806K,10760,13044961320,8049,85465845,1212357
0099X0,2180,13036400000,0,0,5980000
208850,4600,12973150000,5,23000,2820250
489730,2045,12948940000,65109,132232110,6332000
0097F0,1982,12883000000,3347,6632627,6500000
478390,2070,12875400000,3788,7820625,6220000
015260,271,12768678274,535411,147310359,47116894
028080,5040,12752943840,445,2176410,2530346
035620,685,12747793830,38807,26758516,18609918
054180,2295,12686716395,0,0,5527981
0093G0,1981,12678400000,53202,105594236,6400000
065770,1202,12639106928,41727,49968360,10515064
492220,2035,12637350000,17186,34888064,6210000
0037T0,1995,12628350000,5563,11088258,6330000
131760,1448,12577785568,719690,1126964654,8686316
482520,2060,12566000000,20817,42878545,6100000
0054V0,2010,12495165000,16871,33864050,6216500
086220,977,12396044105,634,563718,12687865
250930,1876,12381765088,6419,11701429,6600088
0131D0,1962,12380220000,40283,79081864,6310000
065570,764,12295692232,0,0,16093838
145995,33200,12286324000,75,2494100,370070
0091W0,2020,12257360000,4270,8625350,6068000
477760,2070,12088800000,5357,11060702,5840000
012340,548,12080546564,262368,141497421,22044793
0088D0,2080,12053600000,63,130620,5795000
0041L0,1990,11999700000,6212,12367199,6030000
0132G0,1991,11886270000,734,1461313,5970000
469900,2095,11742475000,5985,12539469,5605000
45226K,4040,11734058800,6900,27486585,2904470
482690,2077,11662355000,409,847594,5615000
019685,598,11617340020,0,0,19426990
474660,2095,11564400000,2505,5235455,5520000
217880,1074,11521109460,6240,6525042,10727290
487360,2035,11477400000,8265,16820257,5640000
474490,2080,11460800000,7212,15000910,5510000
900100,2165,11422648250,115161,253797980,5276050
477470,2080,11398400000,246,510545,5480000
0071M0,1978,11393280000,17063,33786674,5760000
418620,572,11354472844,3453408,1865568395,19850477
0105P0,2000,11320000000,10648,21214151,5660000
496070,2000,11240000000,3204,6414145,5620000
149010,3595,11216400000,11,37600,3120000
001000,462,11216223480,0,0,24277540
288980,308,11205464732,4950991,1544380679,36381379
251280,3200,11173984000,1852,5613375,3491870
084695,12230,11171884860,1263,15286690,913482
38380K,7600,11136166000,277,2078080,1465285
0129K0,1972,11082640000,9451,18646289,5620000
142760,520,10963414800,991641,512984029,21083490
486630,2055,10912050000,3442,7032639,5310000
00781K,13920,10909090080,433,5890040,783699
079190,1132,10854609896,59881,68142341,9588878
0096D0,1972,10846000000,9054,17928367,5500000
101000,1094,10842072778,1124288,1187221665,9910487
493790,2030,10779300000,155,313140,5310000
0098T0,1996,10778400000,218,435162,5400000
004105,3240,10692000000,11828,37901985,3300000
0004Y0,1997,10614055000,2675,5345572,5315000
489210,2045,10593100000,107799,224573120,5180000
0130D0,1966,10498440000,11340,22340795,5340000
043100,520,10457241600,0,0,20110080
478110,2055,10316100000,354,727480,5020000
001067,48900,10267679700,20,978000,209973
466690,2010,10240950000,975,1954777,5095000
0041B0,2015,10155600000,11,22165,5040000
498390,2035,10093600000,0,0,4960000
305090,538,10087410692,0,0,18749834
224760,2535,9987139500,0,0,3939700
472220,2110,9895900000,130915,276691495,4690000
238500,475,9883469400,0,0,20807304
004255,1870,9873600000,11297,21276776,5280000
092600,1960,9832737880,19718,38199885,5016703
114920,2820,9783990000,1,2820,3469500
003075,13180,9762913660,2251,29909260,740737
289170,2700,9657060300,11,29735,3576689
488060,2040,9628800000,1186,2442090,4720000
103660,1589,9561761419,55,84370,6017471
106080,1650,9506998050,0,0,5761817
145210,2240,9461011840,0,0,4223666
217320,9000,9450000000,1,9000,1050000
308100,360,9295199280,86140,31177215,25819998
484130,2030,9175600000,3165,6425280,4520000
001755,19280,9116933600,2341,45152275,472870
473950,2055,9083100000,1736,3567330,4420000
208640,650,9050616250,69188,45843595,13924025
469480,2130,9009900000,0,0,4230000
487830,2050,8917500000,3046,6215975,4350000
468760,2080,8819200000,0,0,4240000
233250,5000,8732670000,0,0,1746534
472230,2100,8725500000,51968,109272800,4155000
33637L,2300,8689151600,583,1340950,3777892
008290,427,8688100253,7360215,3965838050,20346839
487720,2040,8629200000,85,173365,4230000
189350,1790,8592000000,3,5727,4800000
244880,1702,8544040000,506,861304,5020000
0068Y0,1979,8529490000,64195,126807714,4310000
03481K,6180,8512659540,201,1235880,1377453
000225,3635,8240290550,96076,359159760,2266930
0041J0,1994,8195340000,30531,60597350,4110000
058450,1516,8183325552,18954,29341861,5397972
465320,2140,8153400000,158448,338332980,3810000
001515,4140,8098903980,7174,29533625,1956257
087260,247,8040556667,0,0,32552861
318660,3690,7941252690,515,1902650,2152101
185190,850,7852831250,67,56950,9238625
001065,22650,7745190150,64,1451950,341951
475250,2090,7733000000,3,6270,3700000
276240,628,7732650664,1326,707582,12313138
079970,596,7646223464,0,0,12829234
474930,2100,7602000000,7525,15802510,3620000
178600,1699,7559870400,2,3609,4449600
212310,635,7514663025,0,0,11834115
199150,1760,7512758880,11555,19769990,4268613
066830,1298,7355999640,11,14080,5667180
065420,940,7283384140,0,0,7748281
084180,395,7139341785,1152083,481470776,18074283
276040,327,7073119545,0,0,21630335
199730,1452,7063060884,25114,36726337,4864367
473000,2080,6884800000,347,721760,3310000
475240,2095,6704000000,1062,2224750,3200000
000325,27500,6697872500,264,7144350,243559
299480,602,6682647286,2061,1394824,11100743
447690,2395,6640750620,2,4965,2772756
234070,925,6438650275,1,925,6960703
004985,8720,6414824400,2437,21130460,735645
011080,896,6358250752,79340,69231178,7096262
035290,1304,6217012992,278529,388836246,4767648
253610,599,6144584529,317,183018,10258071
012205,5220,6102592380,11604,59913800,1169079
236030,3000,6099996000,210,628000,2033332
002995,20300,5932999800,7814,158027900,292266
302920,1300,5918066700,0,0,4552359
004835,4250,5916000000,4656,19935065,1392000
26490K,7640,5909998400,1940,14607470,773560
267080,486,5769504288,0,0,11871408
136660,2430,5737108500,1,2430,2360950
236340,1900,5727829300,2,3900,3014647
199290,332,5652363744,1860,739385,17025192
312610,279,5651671752,303597,84224336,20256888
224810,1340,5628000000,449,558602,4200000
044180,205,5477148795,0,0,26717799
090355,11600,5372261600,1114,13140950,463126
313760,468,5244963048,0,0,11207186
341170,496,5224469680,0,0,10533205
311960,1700,5206528800,1001,1537429,3062664
266350,398,5026568860,0,0,12629570
258050,449,5004531101,0,0,11145949
346010,1000,4860062000,0,0,4860062
332190,3170,4684749630,0,0,1477839
215570,697,4642125247,2564,1531275,6660151
225430,710,4604829250,346656,253381018,6485675
025870,1150,4600000000,240263,294137232,4000000
052770,312,4545457488,0,0,14568774
000545,5800,4454400000,922,5140270,768000
000145,9280,4369116800,8,74230,470810
092590,584,4258001232,1018,516440,7291098
121060,814,4227739362,1,814,5193783
009415,6450,4192332300,2623,16638550,649974
202960,350,4170453700,191,65269,11915582
402420,1750,4110335250,22,38650,2348763
116100,547,4069672342,2,1206,7439986
005965,17070,3853245240,847,14461460,225732
014825,14450,3816403950,267,3834310,264111
208890,903,3616984560,0,0,4005520
007575,7740,3444919200,477,3640080,445080
217910,240,3357725280,134,32189,13990522
296520,702,3276239616,2,1404,4667008
36328K,2725,3201736025,4755,12709450,1174949
093510,524,3154480000,0,0,6020000
005745,5250,3153811500,425,2265340,600726
014285,5310,3132236250,554,2990460,589875
266470,108,3009530052,556,61680,27866019
245450,1899,3000344040,11,20889,1579960
014915,4655,2793000000,795,3704235,600000
390110,263,2550323361,852,228362,9697047
000227,7580,2448036800,2406,17754900,322960
001525,8900,2337273500,299,2654010,262615
413300,1682,2273248230,478,806208,1351515
008355,7280,2241439200,253,1815770,307890
021045,2490,2112745080,2774,6794600,848492
448780,742,1986838560,32,21501,2677680
121850,325,1643524675,1791065,566639989,5056999
140660,651,1619201052,11,7571,2487252
004545,4200,1537872000,3664,14742375,366160
266170,1050,1366092000,0,0,1301040
011155,6530,1306000000,8099,55477140,200000
001527,6030,1240401150,205,1235220,205705
004415,5480,1219026000,12694,68914650,222450
002785,1336,1145243248,0,0,857218
279060,115,1127904590,0,0,9807866
223220,105,898209690,57669,6055245,8554378
002787,2895,853469160,0,0,294808
032685,9140,652248680,21382,213640690,71362
